name,city,county,area,enrollment,championship_group,division_area,source,old_class,program_id,private,source_territory,notes
St. Elian,St. Elian,Ferris,Gold Valley,224.0,2A,JHSAA,current,2A,St. Elian|girls,0,,
Puerto Alma,Puerto Alma,San Marcos,Sebastian Cape,217.0,2A,JHSAA,current,2A,Puerto Alma|girls,0,,
Fountain Park,Fountain Park,Goldbank,Southern Jefferson,216.0,2A,JHSAA,current,2A,Tailing Crossing-Ewart Bar Union|girls,0,,
Tallow,Tallow,San Marcos,Sebastian Cape,215.0,2A,JHSAA,current,2A,Tallow|girls,0,,
Harmon Siding,Harmon Siding,Antler,Alderwold,210.0,2A,JHSAA,activation,1A,EXP-N006,0,,
John Lewis,Novak,Tamarack,Cascade Divide,208.0,2A,JHSAA,current,2A,John Lewis|girls,0,,
Quillan,Quillan,Camas,Ashbury Metro,207.0,2A,JHSAA,current,2A,Quillan|girls,0,,
Yarburg,Yarburg,Antler,Alderwold,206.0,2A,JHSAA,current,2A,Yarburg|girls,0,,
Pellmont,Pellmont,Antler,Alderwold,205.0,1A,JHSAA,activation,1A,EXP-N007,0,,
Belden Springs,Belden Springs,Camas,Ashbury Metro,202.0,1A,JHSAA,current,2A,Belden Springs|girls,0,,
Bidwell,Bidwell,Antler,Alderwold,199.0,1A,JHSAA,current,1A,Bidwell|girls,0,,
High Timber,Annes Summits Landing,Antler,Alderwold,199.0,1A,JHSAA,activation,1A,EXP-N012,0,,
Christ the King,Kilbride Switch,Olivet,Yarrowmere,198.0,1A,JHSAA,current,1A,Christ the King|girls,1,,
New Penzance Island,New Penzance Island,Weller,Selquah,195.0,1A,JHSAA,current,1A,Granite Bar|girls,0,,
Flume,Flume,Antler,Alderwold,194.0,1A,JHSAA,activation,1A,EXP-N013,0,,
Kilbride Hall,Olive Reach,Kernwood,Yarrowmere,193.0,1A,JHSAA,current,1A,Kilbride Hall|girls,1,,
Pine Siding,Pine Siding,Antler,Alderwold,190.0,1A,JHSAA,current,1A,Pine Siding|girls,0,,
Ransoms Landing,Ransoms Landing,Antler,Alderwold,189.0,1A,JHSAA,current,1A,Ransoms Landing|girls,0,,
Aspen Spur Union,Aspen Spur,Antler,Alderwold,188.0,1A,JHSAA,activation,1A,EXP-N014,0,,
Copper Prairie,Copper Prairie,Sablewood,Gold Valley,188.0,1A,JHSAA,current,1A,Copper Prairie|girls,0,,
Heritage Christian,Corliss Junction,Kernwood,Yarrowmere,188.0,1A,JHSAA,current,1A,Heritage Christian|girls,1,,
Martin Luther,Ditch Fork,Goldbank,Southern Jefferson,187.0,1A,JHSAA,current,1A,Martin Luther|girls,1,,
New Hope Christian,Pear Slough,Barlowe,Halbrook Basin,187.0,1A,JHSAA,current,1A,New Hope Christian|girls,1,,
Alfalfa City,Bidwell City,Antler,Alderwold,186.0,1A,JHSAA,current,1A,Bidwell City|girls,0,,
Linden,Linden,Tamarack,Cascade Divide,186.0,1A,JHSAA,current,1A,Alderfield|girls,0,,
Pellford,Pellford,Weller,Selquah,183.0,1A,JHSAA,activation,1A,EXP-N016,0,,
Pope Victor I,San Cordero,Tamarack,Cascade Divide,180.0,1A,JHSAA,current,1A,St. Genevieve High School|girls,1,,
St. Josephine Bakhita,Vessey Switch,Highgrade,Southern Jefferson,179.0,1A,JHSAA,current,1A,St. Perpetua Preparatory|girls,1,,
Ashstead,Ashstead,Cinder,Cascade Divide,177.0,1A,JHSAA,current,1A,Ashstead|girls,0,,
Foothills Christian,West El Paso,Goldbank,Southern Jefferson,177.0,1A,JHSAA,current,1A,Foothills Christian|girls,1,,
Pine Rim,Sage Spur,Cinder,Cascade Divide,177.0,1A,JHSAA,activation,1A,EXP-N018,0,,
Ransom Pass,Ransom Pass,Tamarack,Cascade Divide,176.0,1A,JHSAA,current,1A,Ransom City Union|girls,0,,
Meridian Regional,Stovepipe,Rimrock,Juniper Highlands,175.0,1A,JHSAA,current,1A,Meridian Regional|girls,0,,
Ransom City Union,Ransom,Tamarack,Cascade Divide,172.0,1A,JHSAA,activation,1A,EXP-N019,0,,
Juniper Bar,Juniper Bar,Tamarack,Cascade Divide,166.0,1A,JHSAA,activation,1A,EXP-N020,0,,
Alderton,Alderton,Tamarack,Cascade Divide,161.0,1A,JHSAA,activation,1A,EXP-N021,0,,
Copperton Regional,Copperton,Tamarack,Cascade Divide,155.0,1A,JHSAA,activation,1A,EXP-N022,0,,
Archbishop Quinlan,Furrow Crossing,Barlowe,Halbrook Basin,153.0,1A,JHSAA,current,1A,Archbishop Quinlan|girls,1,,
Halemere,Halemere,Tamarack,Cascade Divide,152.0,1A,JHSAA,current,1A,Halemere|girls,0,,
Whistle Stop,Whistle Stop,Antler,Alderwold,152.0,1A,JHSAA,current,1A,Whistle Stop|girls,0,,
Camden Flat,Camden Flat,Paddock,Yarrowmere,151.0,1A,JHSAA,current,1A,Camden Flat|girls,0,,
County Line,Huckle Glen,Antler,Alderwold,150.0,1A,JHSAA,current,1A,Bidwell County|girls,0,,
Punta del Águila,Punta del Águila,San Marcos,Sebastian Cape,150.0,1A,JHSAA,activation,1A,EXP-N026,0,,
Coast Prairie,Alder Flat,San Marcos,Sebastian Cape,144.0,1A,JHSAA,activation,1A,EXP-N029,0,,
Río Salado,Río Salado,Ferris,Gold Valley,144.0,1A,JHSAA,current,1A,Basalt Fork|girls,0,,
Kernwood Lutheran,Barleyfield,Kernwood,Yarrowmere,141.0,1A,JHSAA,current,1A,Kernwood Lutheran|girls,1,,
Sablewood Union,Mount Ruth,Antler,Alderwold,140.0,1A,JHSAA,current,1A,Sablewood Union|girls,0,,
California Beach,California Beach,Ostrander,Sebastian Cape,139.0,1A,JHSAA,current,1A,Ashfield|girls,0,,
Velasco,Velasco,Ferris,Gold Valley,139.0,1A,JHSAA,activation,1A,EXP-N030,0,,
Brackwood Pass,Brackwood Pass,Tamarack,Cascade Divide,134.0,1A,JHSAA,current,1A,Brackwood Union|girls,0,,
Levee Bluff,Levee Bluff,Bardsley,Yarrowmere,134.0,1A,JHSAA,current,1A,Levee Bluff|girls,0,,
Manzanita Junction,Manzanita Junction,Antler,Alderwold,134.0,1A,JHSAA,current,1A,Manzanita Junction|girls,0,,
Wheatley,Wheatley,Cinder,Cascade Divide,134.0,1A,JHSAA,current,1A,Wheatley|girls,0,,
Trinity Fork,Ansoteguiville,Ferris,Gold Valley,133.0,1A,JHSAA,activation,1A,EXP-N031,0,,Ansoteguiville slot; public school name changed
Marlow County,Clear Rim,Juniper,Juniper Highlands,131.0,1A,JHSAA,current,1A,Marlow County|girls,0,,
St. Genevieve,Benchton,Barlowe,Halbrook Basin,129.0,1A,JHSAA,current,1A,St. Genevieve|girls,1,,
Vesper,Vesper,Rimrock,Juniper Highlands,129.0,1A,JHSAA,current,1A,Salvador Figueroa|girls,0,,
McCrory,McCrory,Sablewood,Gold Valley,128.0,1A,JHSAA,activation,1A,EXP-N032,0,,
St. Cecilia Academy,Tunnel Diggings,Goldbank,Southern Jefferson,127.0,1A,JHSAA,current,1A,St. Cecilia Academy|girls,1,,
Banfield Day,Bracken,Olivet,Yarrowmere,126.0,1A,JHSAA,current,1A,Calvary Chapel Olivet|girls,1,,
Tumbleweed Lutheran,Tule Flat,Kernwood,Yarrowmere,123.0,1A,JHSAA,current,1A,Tule Flat Lutheran|girls,1,,
Carverstead,Carverstead,Sablewood,Gold Valley,122.0,1A,JHSAA,activation,1A,EXP-N035,0,,
Tailingford Union,Tailingford,Highgrade,Southern Jefferson,120.0,1A,JHSAA,current,1A,Vessey Junction-Tailingford Union|girls,0,,
Fort Wren,Fort Wren,Juniper,Juniper Highlands,118.0,1A,JHSAA,current,1A,Silvale|girls,0,,
Featherstone Tech,Cook City,Featherstone,Southern Jefferson,117.0,1A,JHSAA,current,1A,Featherstone Institute|girls,1,,
Odellville,Odellville,Sablewood,Gold Valley,117.0,1A,JHSAA,activation,1A,EXP-N036,0,,
Jamaica,Jamaica,Paddock,Yarrowmere,116.0,1A,JHSAA,current,1A,Rentie Grove|girls,0,,
Gottschalk-Herman,Kilbride Switch,Olivet,Yarrowmere,113.0,1A,JHSAA,current,1A,Calvary Chapel Kilbride Switch|girls,1,,
Coastal Christian,Santa Laura,San Marcos,Sebastian Cape,112.0,1A,JHSAA,current,1A,Coastal Christian|girls,1,,
Beulah Landing,Beulah Landing,Paddock,Yarrowmere,111.0,1A,JHSAA,activation,1A,EXP-N045,0,,
Free Hill,Free Hill,Paddock,Yarrowmere,106.0,1A,JHSAA,activation,1A,EXP-N046,0,,
Aspen Hollow,Summervale,Juniper,Juniper Highlands,105.0,1A,JHSAA,current,1A,Summervale Heights|girls,0,,
St. Lucia Academy,Belmonte,Halbrook,Halbrook Basin,105.0,1A,JHSAA,current,1A,St. Lucia Academy|girls,1,,
Pointe Coupee Catholic,San Borondón,San Marcos,Sebastian Cape,100.0,1A,JHSAA,current,1A,Vernon Moss|girls,1,,
Promise Land,Promise Land,Paddock,Yarrowmere,100.0,1A,JHSAA,activation,1A,EXP-N047,0,,
Thorn Summit,Thorn Summit,Juniper,Juniper Highlands,100.0,1A,JHSAA,current,1A,Thornford|girls,0,,
Sierra Works,Caverlyville,Featherstone,Southern Jefferson,95.0,1A,JHSAA,activation,1A,EXP-N050,0,,
St. Norbert Abbey,Ashbury,Marlow,Ashbury Metro,93.0,1A,JHSAA,current,1A,St. Norbert Abbey|girls,1,,
Trinity Christian,Olive Reach,Kernwood,Yarrowmere,91.0,1A,JHSAA,current,1A,Trinity Christian|girls,1,,
Redwood Glen,Harmons Landing,Antler,Alderwold,90.0,1A,JHSAA,current,1A,Redwood Glen|girls,0,,
Granite Basin,Cinder,Antler,Alderwold,86.0,1A,JHSAA,current,2A,Granite Basin|girls,0,,
Grace Christian,Prune Springs,Bardsley,Yarrowmere,84.0,1A,JHSAA,current,1A,Grace Christian|girls,1,,
Salmon Bay,Salmon Bay,Weller,Selquah,82.0,1A,JHSAA,current,1A,Wickbrook|girls,0,,
Yarmere,Yarmere,Tamarack,Cascade Divide,77.0,1A,JHSAA,current,1A,Yarmere|girls,0,,
Mount Dylan Lake,Mount Dylan Lake,Cinder,Cascade Divide,76.0,1A,JHSAA,current,1A,Huckle Lake|girls,0,,
Carolina Island,Carolina Island,Ostrander,Sebastian Cape,73.0,1A,JHSAA,current,1A,Elk Prairie|girls,0,,
Serra Caverly,Caverly,Featherstone,Southern Jefferson,72.0,1A,JHSAA,current,1A,Serra Caverly|girls,1,,
Cassius,Ditch Fork,Goldbank,Southern Jefferson,70.0,1A,JHSAA,current,1A,Calvary Chapel Ditch Fork|girls,1,,
Copper Gap,Copper Gap,Juniper,Juniper Highlands,68.0,1A,JHSAA,current,1A,Copper Crossing|girls,1,,
Riviere Salee,Belyakov,Vance,Halbrook Basin,68.0,1A,JHSAA,current,1A,Anya Orlov|girls,0,,
Barley Gap,Barley Gap,Olivet,Yarrowmere,59.0,1A,JHSAA,current,1A,Barley Gap|girls,0,,
Silton Ridge,Silton Ridge,Rimrock,Juniper Highlands,59.0,1A,JHSAA,current,1A,Silton Union|girls,0,,
San Aurelio,San Aurelio,San Marcos,Sebastian Cape,58.0,1A,JHSAA,current,1A,San Aurelio|girls,0,,
Ruth Bader Ginsburg,Aurelia,Emigrant,Kangas,2556.0,Division 1,Great Basin,current,9A,Nicolás Cordero|girls,0,,
Sagebrush,Fort Valois,Stagewater,Kangas,2551.0,Division 1,Great Basin,current,9A,Fort Valois School of Public Service|girls,0,,
Cole Valley,Fort Valois,Stagewater,Kangas,2528.0,Division 1,Great Basin,current,9A,Lev Voronin|girls,0,,
Redwood Mutual,Echevarria,Vance,Halbrook Basin,2513.0,Division 1,Great Basin,current,9A,Amaia Echevarria|girls,0,,
Bitterroot,Echevarria,Vance,Halbrook Basin,2503.0,Division 1,Great Basin,current,9A,Echevarria Foundry High|girls,0,,
Fort Valois,Fort Valois,Stagewater,Kangas,2469.0,Division 1,Great Basin,current,9A,Fort Valois|girls,0,,
Stagewater,Fort Valois,Stagewater,Kangas,2447.0,Division 1,Great Basin,current,9A,Galina Romanov|girls,0,,
John F. Kennedy,Harriman,Emigrant,Kangas,2425.0,Division 1,Great Basin,current,9A,Harriman Maritime Academy|girls,0,,
Furnace Creek,Echevarria,Vance,Halbrook Basin,2422.0,Division 1,Great Basin,current,9A,Leire Aramburu|girls,0,,
Valois Bluffs,Fort Valois,Stagewater,Kangas,2318.0,Division 1,Great Basin,current,9A,Fort Valois School of Design and Engineering|girls,0,,
Quail Hollow,Fort Valois,Stagewater,Kangas,2306.0,Division 1,Great Basin,current,9A,Marian Cross|girls,0,,
Gravel Narrows,Harriman,Emigrant,Kangas,2275.0,Division 1,Great Basin,current,9A,Gravel Narrows|girls,0,,
Point Loma,Aldecoa,Vance,Halbrook Basin,2258.0,Division 1,Great Basin,current,9A,Aitor Echevarria|girls,0,,
Deadwood,Aldecoa,Vance,Halbrook Basin,2225.0,Division 1,Great Basin,current,9A,Aldecoa Applied Sciences Institute|girls,0,,
Coyote Springs,Aldecoa,Vance,Halbrook Basin,2197.0,Division 1,Great Basin,current,9A,Aldecoa Academy of Arts and Letters|girls,0,,
Mae Jemison,Echevarria,Vance,Halbrook Basin,2186.0,Division 1,Great Basin,current,9A,Mae Jemison|girls,0,,
St. Teresa,Harriman,Emigrant,Kangas,2150.0,Division 1,Great Basin,current,9A,St. Teresa High School|girls,1,,
Mater Dei,Cañada Grande,Vance,Halbrook Basin,2067.0,Division 1,Great Basin,current,8A,Nikolai Orlov|girls,1,,
Pinyon Ridge,Harriman,Emigrant,Kangas,2053.0,Division 1,Great Basin,current,8A,Katya Moroz North|girls,0,,
Ulysses Grant,Aldecoa,Vance,Halbrook Basin,2022.0,Division 1,Great Basin,current,8A,Aldecoa Depot High|girls,0,,
Hidden Draw,Harriman,Emigrant,Kangas,2021.0,Division 1,Great Basin,current,8A,Harriman South|girls,0,,
Aldecoa,Aldecoa,Vance,Halbrook Basin,1993.0,Division 1,Great Basin,current,8A,Aldecoa|girls,0,,
Cañada Grande,Cañada Grande,Vance,Halbrook Basin,1929.0,Division 1,Great Basin,current,8A,Cañada Grande|girls,0,,
Utah,Logan,Wellsville,Bear River Country,1800.0,Division 1,Great Basin,new_territory,,EXP-GC19,0,"Cache County, Utah",
Red Bluff,Echevarria,Vance,Halbrook Basin,1729.0,Division 1,Great Basin,current,8A,Echevarria I-50 Technical|girls,0,,
Boyle Heights,Carden City,Vance,Halbrook Basin,1703.0,Division 1,Great Basin,current,8A,Amaia Etxeberria|girls,0,,
Vermillion,Elko,Ruby,Silver Basin,1650.0,Division 1,Great Basin,new_territory,,EXP-GC01,0,"Elko County, Nevada",
Etchartville,Etchartville,Vance,Halbrook Basin,1645.0,Division 1,Great Basin,current,8A,Etchartville|girls,0,,
Homecroft,Homecroft,Vance,Halbrook Basin,1643.0,Division 1,Great Basin,current,8A,Homecroft|girls,0,,
Harriman,Harriman,Emigrant,Kangas,1564.0,Division 1,Great Basin,current,7A,Harriman|girls,0,,
Railyard,Rostova Junction,Emigrant,Kangas,1557.0,Division 1,Great Basin,current,7A,Rostova Junction Technical Arts Academy|girls,0,,
Rio San Juan,Evanston,Bridger,Bear River Country,1550.0,Division 1,Great Basin,new_territory,,EXP-GC28,0,"Uinta County, Wyoming",
Garden Plain,Harriman,Emigrant,Kangas,1543.0,Division 1,Great Basin,current,7A,Homestead North|girls,0,,
Green Valley,Harriman,Emigrant,Kangas,1540.0,Division 1,Great Basin,current,7A,St. Michael Academy North|girls,0,,
Homestead,Harriman,Emigrant,Kangas,1508.0,Division 1,Great Basin,current,7A,Homestead|girls,0,,
South Wheeler,Burley,Raft,Snake River Plain,1500.0,Division 1,Great Basin,new_territory,,EXP-GC07,0,"Cassia County, Idaho",
Coles Creek,Aldecoa,Vance,Halbrook Basin,1477.0,Division 1,Great Basin,current,7A,Pavel Kovalenko|girls,0,,
Zubieta,Zubieta,Vance,Halbrook Basin,1466.0,Division 1,Great Basin,current,7A,Zubieta|girls,0,,
Idaho Valley,Jerome,Eden,Snake River Plain,1450.0,Division 1,Great Basin,new_territory,,EXP-GC04,0,"Jerome County, Idaho",
Spring Branch,Zubieta,Vance,Halbrook Basin,1441.0,Division 1,Great Basin,current,7A,Beatriz Salcedo|girls,0,,
Simmons,Simmons,Vance,Halbrook Basin,1429.0,Division 1,Great Basin,current,7A,Stone Springs|girls,0,,
Carden City,Carden City,Vance,Halbrook Basin,1424.0,Division 1,Great Basin,current,7A,Carden City|girls,0,,
Emigrant,Harriman,Emigrant,Kangas,1401.0,Division 1,Great Basin,current,7A,Katya Moroz|girls,0,,
Armour Fields,Greaves,Vance,Halbrook Basin,1381.0,Division 1,Great Basin,current,7A,Viktor Gromov|girls,0,,
Irvington,Preston,Cub River,Bear River Country,1380.0,Division 1,Great Basin,new_territory,,EXP-GC13,0,"Franklin County, Idaho",
River Plain,Zubieta,Vance,Halbrook Basin,1316.0,Division 1,Great Basin,current,6A,Zubieta River Plain|girls,0,,
Pope Leo XIV,Aldecoa,Vance,Halbrook Basin,1314.0,Division 1,Great Basin,current,6A,Jon Garmendia|girls,1,,
Kingsway,Aurelia,Emigrant,Kangas,1313.0,Division 1,Great Basin,current,6A,Elena Petrenko|girls,0,,
Box Canyon,Harriman,Emigrant,Kangas,1274.0,Division 1,Great Basin,current,6A,John F. Kennedy North|girls,0,,
West Oberlin,Smithfield,Wellsville,Bear River Country,1250.0,Division 1,Great Basin,new_territory,,EXP-GC20,0,"Cache County, Utah",
Western Sky,Northrup,Vance,Halbrook Basin,1249.0,Division 1,Great Basin,current,6A,Ander Aramburu|girls,0,,
Granite Water & Power,Carden City,Vance,Halbrook Basin,1228.0,Division 1,Great Basin,current,6A,Opal Tillman|girls,0,,
Terrace Park,Etchartville,Vance,Halbrook Basin,1219.0,Division 1,Great Basin,current,6A,Terrace Park|girls,0,,
Fir Valley Grange,Rostova Junction,Emigrant,Kangas,1206.0,Division 1,Great Basin,current,6A,Mikel Echevarria|girls,0,,
Cincinnati,Malad City,Malad,Bear River Country,1200.0,Division 1,Great Basin,new_territory,,EXP-GC10,0,"Oneida County, Idaho",
Noe Valley,Cañada Grande,Vance,Halbrook Basin,1165.0,Division 1,Great Basin,current,6A,Itziar Lertxundi|girls,0,,
High Desert Cooperative,Etchartville,Vance,Halbrook Basin,1158.0,Division 1,Great Basin,current,6A,Sadie Freeman|girls,0,,
Atlanta,Wells,Ruby,Silver Basin,1100.0,Division 1,Great Basin,new_territory,,EXP-GC02,0,"Elko County, Nevada",
Charles Harbor,Simmons,Vance,Halbrook Basin,1082.0,Division 1,Great Basin,current,6A,Ainhoa Mendizabal|girls,0,,
Greaves,Greaves,Vance,Halbrook Basin,1080.0,Division 1,Great Basin,current,6A,Greaves|girls,0,,
Sluice Gate,Zubieta,Vance,Halbrook Basin,1074.0,Division 1,Great Basin,current,6A,Zubieta Manufacturing and Technology Academy|girls,0,,
Sawtelle,Aldecoa,Vance,Halbrook Basin,1066.0,Division 1,Great Basin,current,6A,Esteban Téllez|girls,0,,
Rostova Junction,Rostova Junction,Emigrant,Kangas,1059.0,Division 1,Great Basin,current,6A,Rostova Junction|girls,0,,
Goodman,Aurelia,Emigrant,Kangas,1043.0,Division 1,Great Basin,current,6A,Aurelia Classical Academy|girls,0,,
St. Casimir,Harriman,Emigrant,Kangas,1035.0,Division 1,Great Basin,current,6A,St. Casimir High School|girls,1,,
St. Catherine College Prep,Aldecoa,Vance,Halbrook Basin,1035.0,Division 1,Great Basin,current,6A,St. Catherine College Prep|girls,1,,
Baptist,Brynildson Hill,Windrow,Millersylvania,1029.0,Division 1,Great Basin,current,6A,Baptist HS|girls,1,,
Wyoming Valley,Montpelier,Beargrass,Bear River Country,1020.0,Division 1,Great Basin,new_territory,,EXP-GC16,0,"Bear Lake County, Idaho",
Copper Belt,Echevarria,Vance,Halbrook Basin,1019.0,Division 1,Great Basin,current,5A,Harold Tillman|girls,0,,
Aurelia,Aurelia,Emigrant,Kangas,1009.0,Division 1,Great Basin,current,5A,Aurelia|girls,0,,
Star Valley Regional,Kemmerer,Star Valley,Bear River Country,1000.0,Division 1,Great Basin,new_territory,,EXP-GC25,0,"Lincoln County, Wyoming",
St. Michael Academy,Harriman,Emigrant,Kangas,996.0,Division 1,Great Basin,current,5A,St. Michael Academy|girls,1,,
Stagewater County High,Cordero Wells,Stagewater,Kangas,980.0,Division 1,Great Basin,activation,,EXP-GA03,0,,
Burdensome,Garden City,Laketown,Bear River Country,950.0,Division 1,Great Basin,new_territory,,EXP-GC22,0,"Rich County, Utah",
Frontier,Harriman,Emigrant,Kangas,950.0,Division 1,Great Basin,current,5A,Frontier High|girls,0,,
Trailhead,Rostova Junction,Emigrant,Kangas,932.0,Division 1,Great Basin,current,5A,Emigrant Trail|girls,0,,
New Baltimore,Oakley,Raft,Snake River Plain,930.0,Division 1,Great Basin,new_territory,,EXP-GC08,0,"Cassia County, Idaho",
San Vito Regional,San Vito,Emigrant,Kangas,920.0,Division 1,Great Basin,activation,,EXP-GA01,0,,
Cedar Exchange,Tolland,Vance,Halbrook Basin,917.0,Division 1,Great Basin,current,5A,Garazi Mendizabal|girls,0,,
Skypark,Greaves,Vance,Halbrook Basin,916.0,Division 1,Great Basin,current,5A,Greaves Aviation and Engineering Academy|girls,0,,
New Boston,Harrow,Emigrant,Kangas,913.0,Division 1,Great Basin,current,5A,Harrow School of Design and Engineering|girls,0,,
Echevarria,Echevarria,Vance,Halbrook Basin,906.0,Division 1,Great Basin,current,5A,Harold Tillman North|girls,0,,
Bridger Regional,Lyman,Bridger,Bear River Country,900.0,Division 1,Great Basin,new_territory,,EXP-GC29,0,"Uinta County, Wyoming",
Dawkins,Franklin,Cub River,Bear River Country,900.0,Division 1,Great Basin,new_territory,,EXP-GC14,0,"Franklin County, Idaho",
Lodestone County High,Wellers Landing,Lodestone,Millersylvania,900.0,Division 1,Great Basin,activation,,EXP-GA08,0,,
Drayfield,Drayfield,Vance,Halbrook Basin,881.0,Division 1,Great Basin,current,5A,Drayfield|girls,0,,
Bonds,Malad City,Malad,Bear River Country,880.0,Division 1,Great Basin,new_territory,,EXP-GC11,0,"Oneida County, Idaho",
Reservoir Park,Drayfield,Vance,Halbrook Basin,873.0,Division 1,Great Basin,current,5A,Garfield Park|girls,0,,
Sluice Valley,Sage Junction,Stagewater,Kangas,870.0,Division 1,Great Basin,activation,,EXP-GA07,0,,Sage Junction slot; school renamed to avoid another Sage-name school
Crown Paper,Harriman,Emigrant,Kangas,864.0,Division 1,Great Basin,current,5A,Naomi Price|girls,0,,
Mirage Siding Regional,Mirage Siding,Scheelite,Millersylvania,860.0,Division 1,Great Basin,activation,,EXP-GA10,0,,
Empire,Drayfield,Vance,Halbrook Basin,845.0,Division 1,Great Basin,current,5A,Drayfield Foundry High|girls,0,,
Scheelite County,Dry Bar,Scheelite,Millersylvania,836.0,Division 2,Great Basin,current,5A,Scheelite County|girls,0,,
Portola,Rostova Junction,Emigrant,Kangas,823.0,Division 2,Great Basin,current,5A,Mikel Garmendia|girls,0,,
Wellsville County Catholic,Hyrum,Wellsville,Bear River Country,780.0,Division 2,Great Basin,new_territory,,EXP-GC21,1,"Cache County, Utah",
St. Elias College Prep,Echevarria,Vance,Halbrook Basin,730.0,Division 2,Great Basin,current,4A,St. Elias College Prep|girls,1,,
Pierre,Hazelton,Eden,Snake River Plain,720.0,Division 2,Great Basin,new_territory,,EXP-GC05,0,"Jerome County, Idaho",
Buckhorn,Carden City,Vance,Halbrook Basin,698.0,Division 2,Great Basin,current,4A,Carden City West Bench|girls,0,,
Chicago Island,Alpine,Star Valley,Bear River Country,650.0,Division 2,Great Basin,new_territory,,EXP-GC26,0,"Lincoln County, Wyoming",
Ruby County Catholic,Carlin,Ruby,Silver Basin,620.0,Division 2,Great Basin,new_territory,,EXP-GC03,1,"Elko County, Nevada",
Jean Baptiste,Paris,Beargrass,Bear River Country,610.0,Division 2,Great Basin,new_territory,,EXP-GC17,0,"Bear Lake County, Idaho",
St. Gabriel Academy,Cañada Grande,Vance,Halbrook Basin,597.0,Division 2,Great Basin,current,4A,St. Gabriel Academy|girls,1,,
St. Martin Preparatory,Greaves,Vance,Halbrook Basin,576.0,Division 2,Great Basin,current,4A,St. Martin Preparatory|girls,1,,
Oak Forest,Simmons,Vance,Halbrook Basin,569.0,Division 2,Great Basin,current,4A,Oksana Petrov|girls,0,,
Harrow,Harrow,Emigrant,Kangas,553.0,Division 2,Great Basin,current,4A,Harrow|girls,0,,
Clarendon,Rostova Junction,Emigrant,Kangas,552.0,Division 2,Great Basin,current,4A,St. Francis Xavier Preparatory|girls,1,,
Vonjo City,Vonjo City,Windrow,Millersylvania,548.0,Division 2,Great Basin,current,3A,Millport|girls,0,,
Laketown Regional,Randolph,Laketown,Bear River Country,540.0,Division 2,Great Basin,new_territory,,EXP-GC23,0,"Rich County, Utah",
Cardinal Newman,Homecroft,Vance,Halbrook Basin,520.0,Division 2,Great Basin,current,3A,Miren Garmendia|girls,1,,
Carmina,Carmina,Vance,Halbrook Basin,506.0,Division 2,Great Basin,current,3A,Carmina|girls,0,,
Star Valley Catholic,Afton,Star Valley,Bear River Country,500.0,Division 2,Great Basin,new_territory,,EXP-GC27,1,"Lincoln County, Wyoming",
Copper Bar,Copper Bar,Lodestone,Millersylvania,480.0,Division 2,Great Basin,activation,,EXP-GA09,0,,
Cutbank,Cutbank,Windrow,Millersylvania,470.0,Division 2,Great Basin,activation,,EXP-GA11,0,,
Bridger County Christian,Mountain View,Bridger,Bear River Country,460.0,Division 2,Great Basin,new_territory,,EXP-GC30,1,"Uinta County, Wyoming",
St. Dominic Academy,Vonjo City,Windrow,Millersylvania,431.0,Division 2,Great Basin,current,2A,St. Dominic Academy|girls,1,,
Eden County Christian,Eden,Eden,Snake River Plain,420.0,Division 2,Great Basin,new_territory,,EXP-GC06,1,"Jerome County, Idaho",
Galena,Galena,Galena,Millersylvania,419.0,Division 2,Great Basin,current,3A,Galena|girls,0,,
St. Brigid,Harrow,Emigrant,Kangas,412.0,Division 2,Great Basin,current,3A,St. Brigid School|girls,1,,
Cub River Catholic,Weston,Cub River,Bear River Country,410.0,Division 2,Great Basin,new_territory,,EXP-GC15,1,"Franklin County, Idaho",
Clear Lake,Rilland,Emigrant,Kangas,407.0,Division 2,Great Basin,current,3A,Alina Belov|girls,0,,
Elk Bluff,Elk Bluff,Windrow,Millersylvania,396.0,Division 2,Great Basin,current,3A,Elk Bluff|girls,0,,
West Burlington,Homecroft,Vance,Halbrook Basin,393.0,Division 2,Great Basin,current,3A,Homecroft Manufacturing and Technology Academy|girls,0,,
Raft County Catholic,Malta,Raft,Snake River Plain,390.0,Division 2,Great Basin,new_territory,,EXP-GC09,1,"Cassia County, Idaho",
Casimir Creek,Harriman,Emigrant,Kangas,372.0,Division 2,Great Basin,current,3A,St. Casimir High School North|girls,0,,
Lieksa,Lieksa,Emigrant,Kangas,366.0,Division 2,Great Basin,current,2A,Standale|girls,0,,
Malad County Christian,Malad City,Malad,Bear River Country,360.0,Division 2,Great Basin,new_territory,,EXP-GC12,1,"Oneida County, Idaho",
Fort Lassiter,Fort Lassiter,Lodestone,Millersylvania,355.0,Division 2,Great Basin,current,2A,Marshdale|girls,0,,
Canal Lock,Starlake,Vance,Halbrook Basin,352.0,Division 2,Great Basin,current,2A,Starlake Canal View|girls,0,,
Starlake,Starlake,Vance,Halbrook Basin,347.0,Division 2,Great Basin,current,2A,Starlake|girls,0,,
Diamante,Diamante,Emigrant,Kangas,338.0,Division 2,Great Basin,current,2A,Diamante|girls,0,,
River Market,Dovetail,Stagewater,Kangas,336.0,Division 2,Great Basin,current,2A,Marian Browne|girls,0,,
